,variable,value
8351,SeniorCitizen,0.0
8352,SeniorCitizen,1.0
8353,SeniorCitizen,0.0
8354,SeniorCitizen,0.0
8355,SeniorCitizen,0.0
8356,SeniorCitizen,0.0
8357,SeniorCitizen,0.0
8358,SeniorCitizen,0.0
8359,SeniorCitizen,0.0
8360,SeniorCitizen,0.0
8361,SeniorCitizen,1.0
8362,SeniorCitizen,0.0
8363,SeniorCitizen,0.0
8364,SeniorCitizen,0.0
8365,SeniorCitizen,0.0
8366,SeniorCitizen,0.0
8367,SeniorCitizen,0.0
8368,SeniorCitizen,0.0
8369,SeniorCitizen,0.0
8370,SeniorCitizen,0.0
8371,SeniorCitizen,0.0
8372,SeniorCitizen,0.0
8373,SeniorCitizen,0.0
8374,SeniorCitizen,0.0
8375,SeniorCitizen,0.0
8376,SeniorCitizen,0.0
8377,SeniorCitizen,0.0
8378,SeniorCitizen,0.0
8379,SeniorCitizen,0.0
8380,SeniorCitizen,0.0
8381,SeniorCitizen,0.0
8382,SeniorCitizen,0.0
8383,SeniorCitizen,0.0
8384,SeniorCitizen,0.0
8385,SeniorCitizen,0.0
8386,SeniorCitizen,1.0
8387,SeniorCitizen,0.0
8388,SeniorCitizen,0.0
8389,SeniorCitizen,0.0
8390,SeniorCitizen,0.0
8391,SeniorCitizen,0.0
8392,SeniorCitizen,0.0
8393,SeniorCitizen,1.0
8394,SeniorCitizen,0.0
8395,SeniorCitizen,0.0
8396,SeniorCitizen,0.0
8397,SeniorCitizen,1.0
8398,SeniorCitizen,0.0
8399,SeniorCitizen,0.0
8400,SeniorCitizen,0.0
8401,SeniorCitizen,0.0
8402,SeniorCitizen,0.0
8403,SeniorCitizen,0.0
8404,SeniorCitizen,0.0
8405,SeniorCitizen,0.0
8406,SeniorCitizen,0.0
8407,SeniorCitizen,0.0
8408,SeniorCitizen,0.0
8409,SeniorCitizen,0.0
8410,SeniorCitizen,0.0
8411,SeniorCitizen,0.0
8412,SeniorCitizen,0.0
8413,SeniorCitizen,0.0
8414,SeniorCitizen,0.0
8415,SeniorCitizen,1.0
8416,SeniorCitizen,0.0
8417,SeniorCitizen,0.0
8418,SeniorCitizen,0.0
8419,SeniorCitizen,0.0
8420,SeniorCitizen,0.0
8421,SeniorCitizen,0.0
8422,SeniorCitizen,0.0
8423,SeniorCitizen,0.0
8424,SeniorCitizen,0.0
8425,SeniorCitizen,0.0
8426,SeniorCitizen,0.0
8427,SeniorCitizen,1.0
8428,SeniorCitizen,0.0
8429,SeniorCitizen,0.0
8430,SeniorCitizen,0.0
8431,SeniorCitizen,0.0
8432,SeniorCitizen,0.0
8433,SeniorCitizen,0.0
8434,SeniorCitizen,0.0
8435,SeniorCitizen,0.0
8436,SeniorCitizen,1.0
8437,SeniorCitizen,1.0
8438,SeniorCitizen,0.0
8439,SeniorCitizen,0.0
8440,SeniorCitizen,0.0
8441,SeniorCitizen,0.0
8442,SeniorCitizen,0.0
8443,SeniorCitizen,1.0
8444,SeniorCitizen,0.0
8445,SeniorCitizen,0.0
8446,SeniorCitizen,0.0
8447,SeniorCitizen,1.0
8448,SeniorCitizen,0.0
8449,SeniorCitizen,0.0
8450,SeniorCitizen,0.0
8451,SeniorCitizen,0.0
8452,SeniorCitizen,1.0
8453,SeniorCitizen,1.0
8454,SeniorCitizen,0.0
8455,SeniorCitizen,0.0
8456,SeniorCitizen,0.0
8457,SeniorCitizen,0.0
8458,SeniorCitizen,0.0
8459,SeniorCitizen,0.0
8460,SeniorCitizen,0.0
8461,SeniorCitizen,1.0
8462,SeniorCitizen,0.0
8463,SeniorCitizen,0.0
8464,SeniorCitizen,0.0
8465,SeniorCitizen,1.0
8466,SeniorCitizen,0.0
8467,SeniorCitizen,1.0
8468,SeniorCitizen,0.0
8469,SeniorCitizen,0.0
8470,SeniorCitizen,0.0
8471,SeniorCitizen,0.0
8472,SeniorCitizen,0.0
8473,SeniorCitizen,0.0
8474,SeniorCitizen,0.0
8475,SeniorCitizen,1.0
8476,SeniorCitizen,0.0
8477,SeniorCitizen,0.0
8478,SeniorCitizen,1.0
8479,SeniorCitizen,0.0
8480,SeniorCitizen,0.0
8481,SeniorCitizen,0.0
8482,SeniorCitizen,0.0
8483,SeniorCitizen,0.0
8484,SeniorCitizen,0.0
8485,SeniorCitizen,0.0
8486,SeniorCitizen,0.0
8487,SeniorCitizen,0.0
8488,SeniorCitizen,0.0
8489,SeniorCitizen,0.0
8490,SeniorCitizen,0.0
8491,SeniorCitizen,0.0
8492,SeniorCitizen,0.0
8493,SeniorCitizen,0.0
8494,SeniorCitizen,0.0
8495,SeniorCitizen,0.0
8496,SeniorCitizen,0.0
8497,SeniorCitizen,0.0
8498,SeniorCitizen,0.0
8499,SeniorCitizen,0.0
8500,SeniorCitizen,0.0
8501,SeniorCitizen,1.0
8502,SeniorCitizen,0.0
8503,SeniorCitizen,0.0
8504,SeniorCitizen,0.0
8505,SeniorCitizen,0.0
8506,SeniorCitizen,0.0
8507,SeniorCitizen,0.0
8508,SeniorCitizen,1.0
8509,SeniorCitizen,0.0
8510,SeniorCitizen,1.0
8511,SeniorCitizen,1.0
8512,SeniorCitizen,0.0
8513,SeniorCitizen,0.0
8514,SeniorCitizen,0.0
8515,SeniorCitizen,0.0
8516,SeniorCitizen,1.0
8517,SeniorCitizen,0.0
8518,SeniorCitizen,1.0
8519,SeniorCitizen,0.0
8520,SeniorCitizen,0.0
8521,SeniorCitizen,0.0
8522,SeniorCitizen,0.0
8523,SeniorCitizen,0.0
8524,SeniorCitizen,1.0
8525,SeniorCitizen,1.0
8526,SeniorCitizen,0.0
8527,SeniorCitizen,0.0
8528,SeniorCitizen,0.0
8529,SeniorCitizen,1.0
8530,SeniorCitizen,0.0
8531,SeniorCitizen,1.0
8532,SeniorCitizen,0.0
8533,SeniorCitizen,0.0
8534,SeniorCitizen,1.0
8535,SeniorCitizen,0.0
8536,SeniorCitizen,0.0
8537,SeniorCitizen,0.0
8538,SeniorCitizen,0.0
8539,SeniorCitizen,1.0
8540,SeniorCitizen,0.0
8541,SeniorCitizen,0.0
8542,SeniorCitizen,0.0
8543,SeniorCitizen,0.0
8544,SeniorCitizen,0.0
8545,SeniorCitizen,0.0
8546,SeniorCitizen,0.0
8547,SeniorCitizen,0.0
8548,SeniorCitizen,0.0
8549,SeniorCitizen,0.0
8550,SeniorCitizen,0.0
8551,SeniorCitizen,0.0
8552,SeniorCitizen,0.0
8553,SeniorCitizen,0.0
8554,SeniorCitizen,0.0
8555,SeniorCitizen,0.0
8556,SeniorCitizen,0.0
8557,SeniorCitizen,0.0
8558,SeniorCitizen,0.0
8559,SeniorCitizen,0.0
8560,SeniorCitizen,0.0
8561,SeniorCitizen,1.0
8562,SeniorCitizen,0.0
8563,SeniorCitizen,0.0
8564,SeniorCitizen,0.0
8565,SeniorCitizen,0.0
8566,SeniorCitizen,0.0
8567,SeniorCitizen,0.0
8568,SeniorCitizen,0.0
8569,SeniorCitizen,0.0
8570,SeniorCitizen,0.0
8571,SeniorCitizen,0.0
8572,SeniorCitizen,0.0
8573,SeniorCitizen,0.0
8574,SeniorCitizen,0.0
8575,SeniorCitizen,0.0
8576,SeniorCitizen,1.0
8577,SeniorCitizen,0.0
8578,SeniorCitizen,0.0
8579,SeniorCitizen,0.0
8580,SeniorCitizen,0.0
8581,SeniorCitizen,0.0
8582,SeniorCitizen,0.0
8583,SeniorCitizen,0.0
8584,SeniorCitizen,0.0
8585,SeniorCitizen,0.0
8586,SeniorCitizen,0.0
8587,SeniorCitizen,0.0
8588,SeniorCitizen,0.0
8589,SeniorCitizen,1.0
8590,SeniorCitizen,1.0
8591,SeniorCitizen,0.0
8592,SeniorCitizen,0.0
8593,SeniorCitizen,0.0
8594,SeniorCitizen,1.0
8595,SeniorCitizen,0.0
8596,SeniorCitizen,0.0
8597,SeniorCitizen,0.0
8598,SeniorCitizen,1.0
8599,SeniorCitizen,0.0
8600,SeniorCitizen,0.0
8601,SeniorCitizen,0.0
8602,SeniorCitizen,1.0
8603,SeniorCitizen,0.0
8604,SeniorCitizen,0.0
8605,SeniorCitizen,1.0
8606,SeniorCitizen,1.0
8607,SeniorCitizen,0.0
8608,SeniorCitizen,0.0
8609,SeniorCitizen,0.0
8610,SeniorCitizen,1.0
8611,SeniorCitizen,0.0
8612,SeniorCitizen,0.0
8613,SeniorCitizen,0.0
8614,SeniorCitizen,1.0
8615,SeniorCitizen,1.0
8616,SeniorCitizen,0.0
8617,SeniorCitizen,0.0
8618,SeniorCitizen,0.0
8619,SeniorCitizen,0.0
8620,SeniorCitizen,0.0
8621,SeniorCitizen,1.0
8622,SeniorCitizen,0.0
8623,SeniorCitizen,0.0
8624,SeniorCitizen,0.0
8625,SeniorCitizen,0.0
8626,SeniorCitizen,1.0
8627,SeniorCitizen,0.0
8628,SeniorCitizen,0.0
8629,SeniorCitizen,0.0
8630,SeniorCitizen,0.0
8631,SeniorCitizen,0.0
8632,SeniorCitizen,1.0
8633,SeniorCitizen,1.0
8634,SeniorCitizen,0.0
8635,SeniorCitizen,0.0
8636,SeniorCitizen,0.0
8637,SeniorCitizen,0.0
8638,SeniorCitizen,0.0
8639,SeniorCitizen,0.0
8640,SeniorCitizen,0.0
8641,SeniorCitizen,0.0
8642,SeniorCitizen,0.0
8643,SeniorCitizen,0.0
8644,SeniorCitizen,1.0
8645,SeniorCitizen,0.0
8646,SeniorCitizen,0.0
8647,SeniorCitizen,0.0
8648,SeniorCitizen,0.0
8649,SeniorCitizen,0.0
8650,SeniorCitizen,0.0
8651,SeniorCitizen,0.0
8652,SeniorCitizen,0.0
8653,SeniorCitizen,0.0
8654,SeniorCitizen,1.0
8655,SeniorCitizen,0.0
8656,SeniorCitizen,1.0
8657,SeniorCitizen,1.0
8658,SeniorCitizen,0.0
8659,SeniorCitizen,0.0
8660,SeniorCitizen,0.0
8661,SeniorCitizen,0.0
8662,SeniorCitizen,0.0
8663,SeniorCitizen,0.0
8664,SeniorCitizen,0.0
8665,SeniorCitizen,1.0
8666,SeniorCitizen,0.0
8667,SeniorCitizen,0.0
8668,SeniorCitizen,0.0
8669,SeniorCitizen,0.0
8670,SeniorCitizen,0.0
8671,SeniorCitizen,1.0
8672,SeniorCitizen,0.0
8673,SeniorCitizen,0.0
8674,SeniorCitizen,1.0
8675,SeniorCitizen,0.0
8676,SeniorCitizen,0.0
8677,SeniorCitizen,1.0
8678,SeniorCitizen,0.0
8679,SeniorCitizen,0.0
8680,SeniorCitizen,0.0
8681,SeniorCitizen,0.0
8682,SeniorCitizen,0.0
8683,SeniorCitizen,0.0
8684,SeniorCitizen,0.0
8685,SeniorCitizen,0.0
8686,SeniorCitizen,0.0
8687,SeniorCitizen,1.0
8688,SeniorCitizen,0.0
8689,SeniorCitizen,0.0
8690,SeniorCitizen,0.0
8691,SeniorCitizen,0.0
8692,SeniorCitizen,0.0
8693,SeniorCitizen,0.0
8694,SeniorCitizen,0.0
8695,SeniorCitizen,0.0
8696,SeniorCitizen,1.0
8697,SeniorCitizen,0.0
8698,SeniorCitizen,0.0
8699,SeniorCitizen,0.0
8700,SeniorCitizen,0.0
8701,SeniorCitizen,0.0
8702,SeniorCitizen,0.0
8703,SeniorCitizen,0.0
8704,SeniorCitizen,1.0
8705,SeniorCitizen,1.0
8706,SeniorCitizen,0.0
8707,SeniorCitizen,0.0
8708,SeniorCitizen,0.0
8709,SeniorCitizen,0.0
8710,SeniorCitizen,0.0
8711,SeniorCitizen,1.0
8712,SeniorCitizen,0.0
8713,SeniorCitizen,0.0
8714,SeniorCitizen,0.0
8715,SeniorCitizen,0.0
8716,SeniorCitizen,0.0
8717,SeniorCitizen,0.0
8718,SeniorCitizen,0.0
8719,SeniorCitizen,0.0
8720,SeniorCitizen,0.0
8721,SeniorCitizen,0.0
8722,SeniorCitizen,0.0
8723,SeniorCitizen,0.0
8724,SeniorCitizen,0.0
8725,SeniorCitizen,0.0
8726,SeniorCitizen,0.0
8727,SeniorCitizen,0.0
8728,SeniorCitizen,0.0
8729,SeniorCitizen,0.0
8730,SeniorCitizen,0.0
8731,SeniorCitizen,1.0
8732,SeniorCitizen,0.0
8733,SeniorCitizen,1.0
8734,SeniorCitizen,0.0
8735,SeniorCitizen,1.0
8736,SeniorCitizen,0.0
8737,SeniorCitizen,0.0
8738,SeniorCitizen,0.0
8739,SeniorCitizen,0.0
8740,SeniorCitizen,0.0
8741,SeniorCitizen,0.0
8742,SeniorCitizen,0.0
8743,SeniorCitizen,0.0
8744,SeniorCitizen,0.0
8745,SeniorCitizen,0.0
8746,SeniorCitizen,1.0
8747,SeniorCitizen,0.0
8748,SeniorCitizen,0.0
8749,SeniorCitizen,0.0
8750,SeniorCitizen,0.0
8751,SeniorCitizen,1.0
8752,SeniorCitizen,0.0
8753,SeniorCitizen,0.0
8754,SeniorCitizen,0.0
8755,SeniorCitizen,0.0
8756,SeniorCitizen,0.0
8757,SeniorCitizen,1.0
8758,SeniorCitizen,1.0
8759,SeniorCitizen,0.0
8760,SeniorCitizen,0.0
8761,SeniorCitizen,0.0
8762,SeniorCitizen,0.0
8763,SeniorCitizen,0.0
8764,SeniorCitizen,0.0
8765,SeniorCitizen,0.0
8766,SeniorCitizen,0.0
8767,SeniorCitizen,0.0
8768,SeniorCitizen,0.0
8769,SeniorCitizen,0.0
8770,SeniorCitizen,0.0
8771,SeniorCitizen,0.0
8772,SeniorCitizen,0.0
8773,SeniorCitizen,0.0
8774,SeniorCitizen,0.0
8775,SeniorCitizen,1.0
8776,SeniorCitizen,0.0
8777,SeniorCitizen,0.0
8778,SeniorCitizen,0.0
8779,SeniorCitizen,1.0
8780,SeniorCitizen,0.0
8781,SeniorCitizen,0.0
8782,SeniorCitizen,1.0
8783,SeniorCitizen,0.0
8784,SeniorCitizen,0.0
8785,SeniorCitizen,0.0
8786,SeniorCitizen,0.0
8787,SeniorCitizen,0.0
8788,SeniorCitizen,0.0
8789,SeniorCitizen,0.0
8790,SeniorCitizen,0.0
8791,SeniorCitizen,0.0
8792,SeniorCitizen,0.0
8793,SeniorCitizen,0.0
8794,SeniorCitizen,0.0
8795,SeniorCitizen,0.0
8796,SeniorCitizen,1.0
8797,SeniorCitizen,1.0
8798,SeniorCitizen,0.0
8799,SeniorCitizen,0.0
8800,SeniorCitizen,0.0
8801,SeniorCitizen,1.0
8802,SeniorCitizen,1.0
8803,SeniorCitizen,0.0
8804,SeniorCitizen,0.0
8805,SeniorCitizen,0.0
8806,SeniorCitizen,0.0
8807,SeniorCitizen,1.0
8808,SeniorCitizen,1.0
8809,SeniorCitizen,0.0
8810,SeniorCitizen,0.0
8811,SeniorCitizen,0.0
8812,SeniorCitizen,0.0
8813,SeniorCitizen,1.0
8814,SeniorCitizen,0.0
8815,SeniorCitizen,0.0
8816,SeniorCitizen,0.0
8817,SeniorCitizen,0.0
8818,SeniorCitizen,0.0
8819,SeniorCitizen,0.0
8820,SeniorCitizen,0.0
8821,SeniorCitizen,0.0
8822,SeniorCitizen,0.0
8823,SeniorCitizen,0.0
8824,SeniorCitizen,0.0
8825,SeniorCitizen,0.0
8826,SeniorCitizen,0.0
8827,SeniorCitizen,0.0
8828,SeniorCitizen,0.0
8829,SeniorCitizen,0.0
8830,SeniorCitizen,0.0
8831,SeniorCitizen,0.0
8832,SeniorCitizen,0.0
8833,SeniorCitizen,0.0
8834,SeniorCitizen,0.0
8835,SeniorCitizen,1.0
8836,SeniorCitizen,0.0
8837,SeniorCitizen,1.0
8838,SeniorCitizen,0.0
8839,SeniorCitizen,0.0
8840,SeniorCitizen,0.0
8841,SeniorCitizen,0.0
8842,SeniorCitizen,0.0
8843,SeniorCitizen,1.0
8844,SeniorCitizen,0.0
8845,SeniorCitizen,0.0
8846,SeniorCitizen,0.0
8847,SeniorCitizen,1.0
8848,SeniorCitizen,0.0
8849,SeniorCitizen,0.0
8850,SeniorCitizen,0.0
8851,SeniorCitizen,0.0
8852,SeniorCitizen,0.0
8853,SeniorCitizen,0.0
8854,SeniorCitizen,0.0
8855,SeniorCitizen,0.0
8856,SeniorCitizen,0.0
8857,SeniorCitizen,1.0
8858,SeniorCitizen,1.0
8859,SeniorCitizen,0.0
8860,SeniorCitizen,1.0
8861,SeniorCitizen,0.0
8862,SeniorCitizen,0.0
8863,SeniorCitizen,0.0
8864,SeniorCitizen,1.0
8865,SeniorCitizen,0.0
8866,SeniorCitizen,0.0
8867,SeniorCitizen,0.0
8868,SeniorCitizen,0.0
8869,SeniorCitizen,0.0
8870,SeniorCitizen,0.0
8871,SeniorCitizen,0.0
8872,SeniorCitizen,0.0
8873,SeniorCitizen,0.0
8874,SeniorCitizen,0.0
8875,SeniorCitizen,0.0
8876,SeniorCitizen,1.0
8877,SeniorCitizen,0.0
8878,SeniorCitizen,0.0
8879,SeniorCitizen,0.0
8880,SeniorCitizen,1.0
8881,SeniorCitizen,0.0
8882,SeniorCitizen,1.0
8883,SeniorCitizen,0.0
8884,SeniorCitizen,0.0
8885,SeniorCitizen,0.0
8886,SeniorCitizen,0.0
8887,SeniorCitizen,0.0
8888,SeniorCitizen,1.0
8889,SeniorCitizen,0.0
8890,SeniorCitizen,1.0
8891,SeniorCitizen,1.0
8892,SeniorCitizen,0.0
8893,SeniorCitizen,0.0
8894,SeniorCitizen,0.0
8895,SeniorCitizen,0.0
8896,SeniorCitizen,0.0
8897,SeniorCitizen,0.0
8898,SeniorCitizen,0.0
8899,SeniorCitizen,0.0
8900,SeniorCitizen,0.0
8901,SeniorCitizen,0.0
8902,SeniorCitizen,0.0
8903,SeniorCitizen,0.0
8904,SeniorCitizen,0.0
8905,SeniorCitizen,0.0
8906,SeniorCitizen,0.0
8907,SeniorCitizen,0.0
8908,SeniorCitizen,0.0
8909,SeniorCitizen,1.0
8910,SeniorCitizen,0.0
8911,SeniorCitizen,0.0
8912,SeniorCitizen,0.0
8913,SeniorCitizen,0.0
8914,SeniorCitizen,0.0
8915,SeniorCitizen,0.0
8916,SeniorCitizen,0.0
8917,SeniorCitizen,1.0
8918,SeniorCitizen,1.0
8919,SeniorCitizen,0.0
8920,SeniorCitizen,0.0
8921,SeniorCitizen,0.0
8922,SeniorCitizen,0.0
8923,SeniorCitizen,1.0
8924,SeniorCitizen,1.0
8925,SeniorCitizen,0.0
8926,SeniorCitizen,0.0
8927,SeniorCitizen,0.0
8928,SeniorCitizen,0.0
8929,SeniorCitizen,0.0
8930,SeniorCitizen,0.0
8931,SeniorCitizen,0.0
8932,SeniorCitizen,0.0
8933,SeniorCitizen,0.0
8934,SeniorCitizen,0.0
8935,SeniorCitizen,0.0
8936,SeniorCitizen,0.0
8937,SeniorCitizen,0.0
8938,SeniorCitizen,0.0
8939,SeniorCitizen,0.0
8940,SeniorCitizen,0.0
8941,SeniorCitizen,0.0
8942,SeniorCitizen,0.0
8943,SeniorCitizen,1.0
8944,SeniorCitizen,0.0
8945,SeniorCitizen,0.0
8946,SeniorCitizen,0.0
8947,SeniorCitizen,0.0
8948,SeniorCitizen,0.0
8949,SeniorCitizen,0.0
8950,SeniorCitizen,1.0
8951,SeniorCitizen,0.0
8952,SeniorCitizen,0.0
8953,SeniorCitizen,0.0
8954,SeniorCitizen,0.0
8955,SeniorCitizen,0.0
8956,SeniorCitizen,0.0
8957,SeniorCitizen,0.0
8958,SeniorCitizen,0.0
8959,SeniorCitizen,0.0
8960,SeniorCitizen,0.0
8961,SeniorCitizen,0.0
8962,SeniorCitizen,0.0
8963,SeniorCitizen,0.0
8964,SeniorCitizen,0.0
8965,SeniorCitizen,0.0
8966,SeniorCitizen,0.0
8967,SeniorCitizen,0.0
8968,SeniorCitizen,0.0
8969,SeniorCitizen,0.0
8970,SeniorCitizen,0.0
8971,SeniorCitizen,0.0
8972,SeniorCitizen,0.0
8973,SeniorCitizen,0.0
8974,SeniorCitizen,0.0
8975,SeniorCitizen,0.0
8976,SeniorCitizen,0.0
8977,SeniorCitizen,0.0
8978,SeniorCitizen,0.0
8979,SeniorCitizen,0.0
8980,SeniorCitizen,0.0
8981,SeniorCitizen,0.0
8982,SeniorCitizen,0.0
8983,SeniorCitizen,0.0
8984,SeniorCitizen,0.0
8985,SeniorCitizen,0.0
8986,SeniorCitizen,0.0
8987,SeniorCitizen,0.0
8988,SeniorCitizen,0.0
8989,SeniorCitizen,0.0
8990,SeniorCitizen,0.0
8991,SeniorCitizen,0.0
8992,SeniorCitizen,1.0
8993,SeniorCitizen,0.0
8994,SeniorCitizen,0.0
8995,SeniorCitizen,0.0
8996,SeniorCitizen,0.0
8997,SeniorCitizen,0.0
8998,SeniorCitizen,0.0
8999,SeniorCitizen,0.0
9000,SeniorCitizen,0.0
9001,SeniorCitizen,0.0
9002,SeniorCitizen,1.0
9003,SeniorCitizen,1.0
9004,SeniorCitizen,0.0
9005,SeniorCitizen,0.0
9006,SeniorCitizen,0.0
9007,SeniorCitizen,0.0
9008,SeniorCitizen,0.0
9009,SeniorCitizen,0.0
9010,SeniorCitizen,0.0
9011,SeniorCitizen,0.0
9012,SeniorCitizen,0.0
9013,SeniorCitizen,0.0
9014,SeniorCitizen,1.0
9015,SeniorCitizen,0.0
9016,SeniorCitizen,1.0
9017,SeniorCitizen,0.0
9018,SeniorCitizen,0.0
9019,SeniorCitizen,0.0
9020,SeniorCitizen,0.0
9021,SeniorCitizen,1.0
9022,SeniorCitizen,0.0
9023,SeniorCitizen,0.0
9024,SeniorCitizen,0.0
9025,SeniorCitizen,0.0
9026,SeniorCitizen,1.0
9027,SeniorCitizen,0.0
9028,SeniorCitizen,0.0
9029,SeniorCitizen,0.0
9030,SeniorCitizen,0.0
9031,SeniorCitizen,0.0
9032,SeniorCitizen,0.0
9033,SeniorCitizen,0.0
9034,SeniorCitizen,0.0
9035,SeniorCitizen,0.0
9036,SeniorCitizen,0.0
9037,SeniorCitizen,0.0
9038,SeniorCitizen,0.0
9039,SeniorCitizen,0.0
9040,SeniorCitizen,0.0
9041,SeniorCitizen,0.0
9042,SeniorCitizen,0.0
9043,SeniorCitizen,0.0
9044,SeniorCitizen,0.0
9045,SeniorCitizen,0.0
9046,SeniorCitizen,0.0
9047,SeniorCitizen,0.0
9048,SeniorCitizen,0.0
9049,SeniorCitizen,1.0
9050,SeniorCitizen,0.0
9051,SeniorCitizen,0.0
9052,SeniorCitizen,1.0
9053,SeniorCitizen,0.0
9054,SeniorCitizen,0.0
9055,SeniorCitizen,0.0
9056,SeniorCitizen,0.0
9057,SeniorCitizen,0.0
9058,SeniorCitizen,0.0
9059,SeniorCitizen,0.0
9060,SeniorCitizen,0.0
9061,SeniorCitizen,0.0
9062,SeniorCitizen,1.0
9063,SeniorCitizen,1.0
9064,SeniorCitizen,0.0
9065,SeniorCitizen,0.0
9066,SeniorCitizen,0.0
9067,SeniorCitizen,0.0
9068,SeniorCitizen,1.0
9069,SeniorCitizen,1.0
9070,SeniorCitizen,0.0
9071,SeniorCitizen,0.0
9072,SeniorCitizen,0.0
9073,SeniorCitizen,0.0
9074,SeniorCitizen,1.0
9075,SeniorCitizen,0.0
9076,SeniorCitizen,0.0
9077,SeniorCitizen,0.0
9078,SeniorCitizen,0.0
9079,SeniorCitizen,0.0
9080,SeniorCitizen,0.0
9081,SeniorCitizen,0.0
9082,SeniorCitizen,0.0
9083,SeniorCitizen,0.0
9084,SeniorCitizen,0.0
9085,SeniorCitizen,0.0
9086,SeniorCitizen,0.0
9087,SeniorCitizen,0.0
9088,SeniorCitizen,0.0
9089,SeniorCitizen,0.0
9090,SeniorCitizen,0.0
9091,SeniorCitizen,0.0
9092,SeniorCitizen,0.0
9093,SeniorCitizen,1.0
9094,SeniorCitizen,0.0
9095,SeniorCitizen,0.0
9096,SeniorCitizen,0.0
9097,SeniorCitizen,0.0
9098,SeniorCitizen,0.0
9099,SeniorCitizen,0.0
9100,SeniorCitizen,1.0
9101,SeniorCitizen,1.0
9102,SeniorCitizen,0.0
9103,SeniorCitizen,0.0
9104,SeniorCitizen,0.0
9105,SeniorCitizen,0.0
9106,SeniorCitizen,1.0
9107,SeniorCitizen,0.0
9108,SeniorCitizen,0.0
9109,SeniorCitizen,0.0
9110,SeniorCitizen,0.0
9111,SeniorCitizen,1.0
9112,SeniorCitizen,0.0
9113,SeniorCitizen,0.0
9114,SeniorCitizen,0.0
9115,SeniorCitizen,0.0
9116,SeniorCitizen,0.0
9117,SeniorCitizen,0.0
9118,SeniorCitizen,0.0
9119,SeniorCitizen,0.0
9120,SeniorCitizen,0.0
9121,SeniorCitizen,0.0
9122,SeniorCitizen,0.0
9123,SeniorCitizen,0.0
9124,SeniorCitizen,0.0
9125,SeniorCitizen,0.0
9126,SeniorCitizen,0.0
9127,SeniorCitizen,0.0
9128,SeniorCitizen,0.0
9129,SeniorCitizen,1.0
9130,SeniorCitizen,0.0
9131,SeniorCitizen,0.0
9132,SeniorCitizen,0.0
9133,SeniorCitizen,0.0
9134,SeniorCitizen,0.0
9135,SeniorCitizen,0.0
9136,SeniorCitizen,0.0
9137,SeniorCitizen,0.0
9138,SeniorCitizen,0.0
9139,SeniorCitizen,0.0
9140,SeniorCitizen,0.0
9141,SeniorCitizen,0.0
9142,SeniorCitizen,0.0
9143,SeniorCitizen,0.0
9144,SeniorCitizen,0.0
9145,SeniorCitizen,0.0
9146,SeniorCitizen,0.0
9147,SeniorCitizen,0.0
9148,SeniorCitizen,0.0
9149,SeniorCitizen,0.0
9150,SeniorCitizen,0.0
9151,SeniorCitizen,0.0
9152,SeniorCitizen,0.0
9153,SeniorCitizen,0.0
9154,SeniorCitizen,0.0
9155,SeniorCitizen,0.0
9156,SeniorCitizen,0.0
9157,SeniorCitizen,0.0
9158,SeniorCitizen,0.0
9159,SeniorCitizen,1.0
9160,SeniorCitizen,0.0
9161,SeniorCitizen,0.0
9162,SeniorCitizen,0.0
9163,SeniorCitizen,0.0
9164,SeniorCitizen,0.0
9165,SeniorCitizen,0.0
9166,SeniorCitizen,0.0
9167,SeniorCitizen,0.0
9168,SeniorCitizen,0.0
9169,SeniorCitizen,1.0
9170,SeniorCitizen,0.0
9171,SeniorCitizen,0.0
9172,SeniorCitizen,0.0
9173,SeniorCitizen,0.0
9174,SeniorCitizen,0.0
9175,SeniorCitizen,0.0
9176,SeniorCitizen,0.0
9177,SeniorCitizen,0.0
9178,SeniorCitizen,0.0
9179,SeniorCitizen,0.0
9180,SeniorCitizen,0.0
9181,SeniorCitizen,0.0
9182,SeniorCitizen,0.0
9183,SeniorCitizen,0.0
9184,SeniorCitizen,0.0
9185,SeniorCitizen,0.0
9186,SeniorCitizen,0.0
9187,SeniorCitizen,0.0
9188,SeniorCitizen,0.0
9189,SeniorCitizen,1.0
9190,SeniorCitizen,0.0
9191,SeniorCitizen,0.0
9192,SeniorCitizen,1.0
9193,SeniorCitizen,1.0
9194,SeniorCitizen,1.0
9195,SeniorCitizen,0.0
9196,SeniorCitizen,0.0
9197,SeniorCitizen,0.0
9198,SeniorCitizen,0.0
9199,SeniorCitizen,0.0
9200,SeniorCitizen,0.0
9201,SeniorCitizen,0.0
9202,SeniorCitizen,0.0
9203,SeniorCitizen,1.0
9204,SeniorCitizen,0.0
9205,SeniorCitizen,0.0
9206,SeniorCitizen,1.0
9207,SeniorCitizen,0.0
9208,SeniorCitizen,0.0
9209,SeniorCitizen,0.0
9210,SeniorCitizen,1.0
9211,SeniorCitizen,0.0
9212,SeniorCitizen,0.0
9213,SeniorCitizen,0.0
9214,SeniorCitizen,0.0
9215,SeniorCitizen,0.0
9216,SeniorCitizen,0.0
9217,SeniorCitizen,1.0
9218,SeniorCitizen,1.0
9219,SeniorCitizen,0.0
9220,SeniorCitizen,0.0
9221,SeniorCitizen,0.0
9222,SeniorCitizen,0.0
9223,SeniorCitizen,0.0
9224,SeniorCitizen,0.0
